Repository 1,Repository 2,Similarity Score
GovDataOfficial/DCAT-AP.de,GovDataOfficial/ckanext-dcat,0.5557554106452492
GovDataOfficial/ckanext-dcat,etalab/ckanext-etalab,0.539786259103175
GovDataOfficial/playground,CDCgov/phdi-playground,0.6828659229386115
GovDataOfficial/ckan,etalab/ckan-toolbox,0.5746842340392151
GovDataOfficial/ckan,etalab/etalab-to-ckan,0.7815836500828345
GovDataOfficial/ckan,etalab/etalab-ckan-harvesters,0.540174820191225
GovDataOfficial/ckan,etalab/etalab-ckan-scripts,0.5557058606605957
GovDataOfficial/ckan,etalab/ckan-of-worms,0.5746842340392151
Basisvisualisierung/vt-map-service,Basisvisualisierung/vt-map-editor,0.6769307310663536
Basisvisualisierung/vt-landing-page,etalab/landing-page,0.7893679903090576
Basisvisualisierung/vt-landing-page,etalab/transport-landing-page,0.6945282243834434
corona-warn-app/cwa-verification-portal,corona-warn-app/cwa-verification-server,0.6906309721783553
corona-warn-app/cwa-verification-portal,corona-warn-app/cwa-verification-iam,0.6421050610390046
corona-warn-app/cwa-testresult-server,corona-warn-app/cwa-verification-server,0.5922798587561602
corona-warn-app/cwa-testresult-server,corona-warn-app/cwa-server,0.7545064639694721
corona-warn-app/cwa-testresult-server,corona-warn-app/cwa-ppa-server,0.569280004171716
corona-warn-app/cwa-testresult-server,corona-warn-app/cwa-dcc-server,0.5826746567069061
corona-warn-app/cwa-verification-server,corona-warn-app/cwa-verification-iam,0.6421050610390046
corona-warn-app/cwa-verification-server,corona-warn-app/cwa-server,0.784989774163319
corona-warn-app/cwa-verification-server,corona-warn-app/cwa-ppa-server,0.5922798587561602
corona-warn-app/cwa-verification-server,corona-warn-app/cwa-dcc-server,0.6062156774279805
corona-warn-app/cwa-documentation,corona-warn-app/cwa-app-android,0.5053273353605603
corona-warn-app/cwa-documentation,corona-warn-app/cwa-app-ios,0.5053273353605603
corona-warn-app/cwa-server,corona-warn-app/cwa-ppa-server,0.7545064639694721
corona-warn-app/cwa-server,corona-warn-app/cwa-dcc-server,0.7722593304786872
corona-warn-app/cwa-server,corona-warn-app/cwa-app-android,0.5053273353605603
corona-warn-app/cwa-server,corona-warn-app/cwa-app-ios,0.5053273353605603
corona-warn-app/cwa-website,etalab/etalab-website,0.6248843925394764
corona-warn-app/cwa-quick-test-frontend,corona-warn-app/cwa-quick-test-backend,0.7803390579290224
corona-warn-app/cwa-ppa-server,corona-warn-app/cwa-dcc-server,0.5826746567069061
corona-warn-app/cwa-quick-test-backend,corona-warn-app/cwa-map-backend,0.5417523704974966
corona-warn-app/cwa-event-qr-code,corona-warn-app/cwa-event-landingpage,0.5019683224845976
corona-warn-app/base45-swift,corona-warn-app/JSONSchema.swift,0.5175617496358272
corona-warn-app/base45-swift,corona-warn-app/Swift-JWT,0.5175617496358272
corona-warn-app/dgc-certlogic-android,corona-warn-app/dgc-certlogic-ios,0.7540596279295757
corona-warn-app/cwa-map-operators-frontend,corona-warn-app/cwa-map-public-frontend,0.7125589896385451
corona-warn-app/cwa-map-operators-frontend,corona-warn-app/cwa-map-backend,0.5597490220901863
corona-warn-app/cwa-map-public-frontend,corona-warn-app/cwa-map-backend,0.602368139603531
corona-warn-app/JSONSchema.swift,corona-warn-app/Swift-JWT,0.5038314451514325
corona-warn-app/cwa-app-ccl,corona-warn-app/cwa-app-android,0.5897242695313438
corona-warn-app/cwa-app-ccl,corona-warn-app/cwa-app-ios,0.5897242695313438
corona-warn-app/.github,CDCgov/cdcgov.github.io,0.5198263385476019
corona-warn-app/.github,CDCgov/.github,0.8372944546059474
corona-warn-app/.github,etalab/.github,0.8318216361061348
corona-warn-app/cwa-app-android,corona-warn-app/cwa-app-ios,0.6411345755193375
CERT-Bund/sinkdb-analyzer,CERT-Bund/censys-analyzer,0.5205060319053589
CERT-Bund/intelmq-manager,CERT-Bund/intelmq,0.7643644463343697
CDCgov/cdcgov.github.io,CDCgov/.github,0.6571069979033396
CDCgov/cdcgov.github.io,usagov/usagov.github.io,0.7699531211371392
CDCgov/cdcgov.github.io,etalab/.github,0.5987678225448196
CDCgov/SDP-Slide-Test,CDCgov/SDP,0.5495306512759622
CDCgov/SDP-Slide-Test,CDCgov/test,0.5140119185262939
CDCgov/template,etalab/template.data.gouv.fr,0.5892320639249441
CDCgov/template,etalab/template-jekyll,0.6259682992698608
CDCgov/template,etalab/schema-generic-template,0.5629541506442096
CDCgov/template,etalab/dashboard-widgets-template,0.5636792070933151
CDCgov/SDP,CDCgov/SDP-CBR,0.6579371218733446
CDCgov/SDP,CDCgov/SDP-CBR-Broker,0.5147021425449505
CDCgov/SDP,CDCgov/SDP-Vocabulary-Service,0.5515057734679405
CDCgov/SDP,CDCgov/SDP-Jenkins,0.6733318591876658
CDCgov/SDP,CDCgov/SDP-MLaaS,0.6369754436120324
CDCgov/test-dictionary-service,CDCgov/test,0.5393038388945984
CDCgov/SDP-CBR,CDCgov/SDP-CBR-Broker,0.7822968569997071
CDCgov/phinvads-sync-util,CDCgov/phinvads-go,0.5704089625833586
CDCgov/openshift-fluentd-forwarder,CDCgov/fluentd,0.559985309001618
CDCgov/MicrobeTrace-Archive,CDCgov/MicrobeTrace,0.725294364337996
CDCgov/kafka,CDCgov/kafka-connect,0.6846233349058823
CDCgov/kafka,CDCgov/fdns-ms-reporting-kafka,0.5413925392661162
CDCgov/kafka,CDCgov/fdns-kafka-library,0.6168699335805192
CDCgov/GaTech-Fall2017-Srinivasan-ImproveAdherence-DEVSonFHIR,CDCgov/GaTech-Fall2017-Srinivasan-Stroke-Team1,0.5090870228026627
CDCgov/SDP-Jenkins,CDCgov/jenkins,0.7479126045275121
CDCgov/tn93.js,CDCgov/tn93,0.725294364337996
CDCgov/Tools,CDCgov/data-exchange-fhir-tools,0.5640275266328961
CDCgov/Tools,etalab/transport-topo-tools,0.5498629538877503
CDCgov/Tools,etalab/transport-tools,0.73253409052598
CDCgov/fdns,CDCgov/fdns-ui-react,0.521162793452661
CDCgov/fdns,CDCgov/fdns-ms-gateway,0.5095674324128626
CDCgov/fdns,CDCgov/fdns-ms-storage,0.500028465167911
CDCgov/fdns,CDCgov/fdns-ms-combiner,0.500028465167911
CDCgov/fdns,CDCgov/fdns-ms-rules,0.500028465167911
CDCgov/fdns,CDCgov/fdns-ms-crypto,0.5095674324128626
CDCgov/fdns,CDCgov/fdns-ms-reporting,0.500028465167911
CDCgov/fdns,CDCgov/fdns-ui,0.6681568903111297
CDCgov/fdns-js-sdk,CDCgov/fdns-java-sdk,0.5889930057942283
CDCgov/fdns-ui-react,CDCgov/fdns-ui-react-docs,0.8417830084563103
CDCgov/fdns-ui-react,CDCgov/fdns-ui,0.7800006271131618
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-storage,0.5448929788771473
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-object,0.5305273618548023
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-indexing,0.5305273618548023
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-combiner,0.5448929788771473
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-rules,0.5448929788771473
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-crypto,0.5552878196503976
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-reporting,0.5448929788771473
CDCgov/fdns-ms-gateway,CDCgov/fdns-ms-stubbing,0.5305273618548023
CDCgov/fdns-rules-engine,CDCgov/fdns-ms-rules,0.6435508762994255
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-object,0.5205960302873185
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-indexing,0.5205960302873185
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-combiner,0.5346927267674286
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-rules,0.5346927267674286
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-crypto,0.5448929788771473
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-reporting,0.5346927267674286
CDCgov/fdns-ms-storage,CDCgov/fdns-ms-stubbing,0.5205960302873185
CDCgov/fdns-ms-object,CDCgov/fdns-ms-indexing,0.5068709806273433
CDCgov/fdns-ms-object,CDCgov/fdns-ms-combiner,0.5205960302873185
CDCgov/fdns-ms-object,CDCgov/fdns-ms-rules,0.5205960302873185
CDCgov/fdns-ms-object,CDCgov/fdns-ms-crypto,0.5305273618548023
CDCgov/fdns-ms-object,CDCgov/fdns-ms-reporting,0.5205960302873185
CDCgov/fdns-ms-object,CDCgov/fdns-ms-stubbing,0.5068709806273433
CDCgov/fdns-ms-indexing,CDCgov/fdns-ms-combiner,0.5205960302873185
CDCgov/fdns-ms-indexing,CDCgov/fdns-ms-rules,0.5205960302873185
CDCgov/fdns-ms-indexing,CDCgov/fdns-ms-crypto,0.5305273618548023
CDCgov/fdns-ms-indexing,CDCgov/fdns-ms-reporting,0.5205960302873185
CDCgov/fdns-ms-indexing,CDCgov/fdns-ms-stubbing,0.5068709806273433
CDCgov/fdns-ms-cda-utils,CDCgov/fdns-ms-hl7-utils,0.6810280387060719
CDCgov/fdns-ms-cda-utils,CDCgov/fdns-ms-msft-utils,0.6425748077427009
CDCgov/fdns-ms-combiner,CDCgov/fdns-ms-rules,0.5346927267674286
CDCgov/fdns-ms-combiner,CDCgov/fdns-ms-crypto,0.5448929788771473
CDCgov/fdns-ms-combiner,CDCgov/fdns-ms-reporting,0.5346927267674286
CDCgov/fdns-ms-combiner,CDCgov/fdns-ms-stubbing,0.5205960302873185
CDCgov/fdns-ms-rules,CDCgov/fdns-ms-crypto,0.5448929788771473
CDCgov/fdns-ms-rules,CDCgov/fdns-ms-reporting,0.5346927267674286
CDCgov/fdns-ms-rules,CDCgov/fdns-ms-stubbing,0.5205960302873185
CDCgov/fdns-ms-hl7-utils,CDCgov/fdns-ms-msft-utils,0.6810280387060719
CDCgov/ephtracking-viz-assistant,CDCgov/ephtracking-viz,0.798935424235788
CDCgov/ephtracking-viz-assistant,CDCgov/ephtracking-api-assistant,0.722836561847453
CDCgov/ephtracking-viz-assistant,CDCgov/EPHTracking,0.547722146519103
CDCgov/ephtracking-viz,CDCgov/EPHTracking,0.6855649779743086
CDCgov/ephtracking-api-assistant,CDCgov/EPHTracking,0.5983263616935659
CDCgov/fdns-ms-crypto,CDCgov/fdns-ms-reporting,0.5448929788771473
CDCgov/fdns-ms-crypto,CDCgov/fdns-ms-stubbing,0.5305273618548023
CDCgov/fdns-ms-reporting,CDCgov/fdns-ms-reporting-kafka,0.8450002408029625
CDCgov/fdns-ms-reporting,CDCgov/fdns-ms-stubbing,0.5205960302873185
CDCgov/fdns-ms-reporting-kafka,CDCgov/fdns-kafka-library,0.5292589884842176
CDCgov/jenkins-agent-sonarqube,CDCgov/jenkins,0.5547896091775021
CDCgov/fdns-ui-react-docs,CDCgov/fdns-ui,0.6565912744891258
CDCgov/Source-Code-Inventory,etalab/calculette-impots-m-source-code,0.5452989690241394
CDCgov/geneflow,CDCgov/geneflow-workflows,0.7108509478282514
CDCgov/SARS-CoV-2_Sequencing,CDCgov/SARS-CoV-2_Genomic_Surveillance,0.5842250049868261
CDCgov/SARS-CoV-2_Sequencing,CDCgov/datasets-sars-cov-2,0.5974779803138421
CDCgov/SARS-CoV-2_Sequencing,CDCgov/SARS-CoV-2_FRNTcalculations,0.5842250049868261
CDCgov/phlip-backend,CDCgov/phlip,0.7744872400249324
CDCgov/geneflow-workflows,CDCgov/NEDSS-Workflows,0.5672571921573564
CDCgov/phlip-doc-management,CDCgov/phlip,0.5817871566843481
CDCgov/NeST,CDCgov/NeST-nf,0.7324710174935332
CDCgov/NeST,CDCgov/Nf-NeST,0.7324710174935332
CDCgov/NeST-nf,CDCgov/Nf-NeST,1.0000000000000002
CDCgov/prime-simplereport-site,CDCgov/prime-simplereport,0.838383338979938
CDCgov/EPHTracking,CDCgov/EPHTracking-RAD,0.6369754436120324
CDCgov/EPHTracking,CDCgov/EPHTracking-Subcounty,0.6369754436120324
CDCgov/EPHTracking,CDCgov/EPHTracking-XMLGenerator,0.6369754436120324
CDCgov/mycosnp-bwa-reference,CDCgov/mycosnp,0.542716079198657
CDCgov/mycosnp-bwa-reference,CDCgov/mycosnp-bwa-pre-process,0.540152481757443
CDCgov/mycosnp,CDCgov/mycosnp-gatk-variants,0.5214524188857991
CDCgov/mycosnp,CDCgov/mycosnp-nf,0.7116950325677044
CDCgov/SARS-CoV-2_Genomic_Surveillance,CDCgov/datasets-sars-cov-2,0.5974779803138421
CDCgov/SARS-CoV-2_Genomic_Surveillance,CDCgov/SARS-CoV-2_FRNTcalculations,0.5842250049868261
CDCgov/Rnssp,CDCgov/Rnssp-rmd-templates,0.5317656637014522
CDCgov/Rnssp,CDCgov/Rnssp-templates-docs,0.5614918362306701
CDCgov/Rnssp,CDCgov/Rnssp-shiny-apps,0.5214524188857991
CDCgov/Rnssp,CDCgov/Rnssp-wasm,0.689720421148988
CDCgov/Rnssp-rmd-templates,CDCgov/Rnssp-templates-docs,0.656151442387749
CDCgov/test,usagov/test-at-home,0.5988198629651966
CDCgov/test,etalab/vector-test,0.5902694340522724
CDCgov/datasets-sars-cov-2,CDCgov/SARS-CoV-2_FRNTcalculations,0.5974779803138421
CDCgov/data-exchange,CDCgov/data-exchange-fhir,0.7714747407796632
CDCgov/data-exchange,CDCgov/data-exchange-upload,0.6980319414966468
CDCgov/data-exchange,CDCgov/data-exchange-hl7,0.7422147162148982
CDCgov/data-exchange,CDCgov/data-exchange-hl7-dbx,0.5905273727946523
CDCgov/data-exchange,CDCgov/data-exchange-validation-csv,0.624838210166818
CDCgov/data-exchange,CDCgov/data-exchange-validation-xml,0.5815190975802731
CDCgov/data-exchange,CDCgov/data-exchange-portal,0.7493921490518441
CDCgov/data-exchange,CDCgov/data-exchange-api-examples,0.6293938395803018
CDCgov/data-exchange,CDCgov/data-exchange-routing,0.6778332235290361
CDCgov/data-exchange,CDCgov/data-exchange-fhir-tools,0.6413756583724498
CDCgov/data-exchange,CDCgov/data-exchange-processing-status,0.5695926812201157
CDCgov/data-exchange,CDCgov/data-exchange-csv,0.7493921490518441
CDCgov/data-exchange,CDCgov/data-exchange-event-sync,0.59412311743194
CDCgov/data-exchange,CDCgov/data-exchange-messages,0.6778332235290361
CDCgov/data-exchange,CDCgov/data-exchange-dbx,0.6980319414966468
CDCgov/data-exchange-fhir,CDCgov/data-exchange-upload,0.5385140111220506
CDCgov/data-exchange-fhir,CDCgov/data-exchange-hl7,0.5725999057947397
CDCgov/data-exchange-fhir,CDCgov/data-exchange-portal,0.5781371139320861
CDCgov/data-exchange-fhir,CDCgov/data-exchange-routing,0.5229312104139066
CDCgov/data-exchange-fhir,CDCgov/data-exchange-fhir-tools,0.8313631340985534
CDCgov/data-exchange-fhir,CDCgov/data-exchange-csv,0.5781371139320861
CDCgov/data-exchange-fhir,CDCgov/data-exchange-messages,0.5229312104139066
CDCgov/data-exchange-fhir,CDCgov/data-exchange-dbx,0.5385140111220506
CDCgov/data-exchange-upload,CDCgov/data-exchange-hl7,0.5180895793668681
CDCgov/data-exchange-upload,CDCgov/data-exchange-portal,0.5230996567450032
CDCgov/data-exchange-upload,CDCgov/data-exchange-csv,0.5230996567450032
CDCgov/data-exchange-hl7,CDCgov/data-exchange-hl7-dbx,0.7956287579505136
CDCgov/data-exchange-hl7,CDCgov/data-exchange-portal,0.5562098812421871
CDCgov/data-exchange-hl7,CDCgov/data-exchange-routing,0.5030977936426331
CDCgov/data-exchange-hl7,CDCgov/data-exchange-csv,0.5562098812421871
CDCgov/data-exchange-hl7,CDCgov/data-exchange-messages,0.5030977936426331
CDCgov/data-exchange-hl7,CDCgov/data-exchange-dbx,0.5180895793668681
CDCgov/phdi-azure,CDCgov/phdi-charts,0.506157424436394
CDCgov/phdi-azure,CDCgov/dibbs-azure,0.5495041330453772
CDCgov/.github,usagov/usagov.github.io,0.516375886973002
CDCgov/.github,etalab/.github,0.9644470474774643
CDCgov/dibbs-site,etalab/transport-site,0.5442115850509587
CDCgov/data-exchange-hl7-dbx,CDCgov/data-exchange-dbx,0.8459890410294197
CDCgov/data-exchange-validation-csv,CDCgov/data-exchange-validation-xml,0.6470134126650786
CDCgov/data-exchange-validation-csv,CDCgov/data-exchange-csv,0.8337933763482631
CDCgov/data-exchange-portal,CDCgov/data-exchange-routing,0.5079628960791633
CDCgov/data-exchange-portal,CDCgov/data-exchange-csv,0.5615885930605413
CDCgov/data-exchange-portal,CDCgov/data-exchange-messages,0.5079628960791633
CDCgov/data-exchange-portal,CDCgov/data-exchange-dbx,0.5230996567450032
CDCgov/NEDSS-DataIngestion,CDCgov/NEDSS-DataIngestion-CLI,0.7971413489997146
CDCgov/EpiSync,CDCgov/NEDSS-EpiSync,0.7979973774958112
CDCgov/flu-vaccine-model,CDCgov/flu-nursing-home-model,0.5110364611024394
CDCgov/flu-vaccine-model,CDCgov/flu-antiviral-model,0.5983887371291086
CDCgov/PASS,CDCgov/PASS-Python,0.7611120075677741
CDCgov/prime-fhir-converter,CDCgov/hl7v2-fhir-converter,0.6759018187571382
CDCgov/prime-fhir-converter,CDCgov/dibbs-FHIR-Converter,0.7155948270909731
CDCgov/MIRA,CDCgov/MIRA-NF,0.7460873554171652
CDCgov/data-exchange-routing,CDCgov/data-exchange-csv,0.5079628960791633
CDCgov/NEDSS-Helm,etalab/helm-charts,0.5232268093523549
CDCgov/NEDSS-Infrastructure,etalab/api-infrastructure,0.6299640585069878
CDCgov/CFA,CDCgov/cfa-config-validation,0.5011019586987315
CDCgov/CFA,CDCgov/cfa-actions,0.56975210437062
CDCgov/CFA,CDCgov/cfa-azuretools,0.56975210437062
CDCgov/DynODE,CDCgov/dynode-web,0.7825956069050611
CDCgov/data-exchange-csv,CDCgov/data-exchange-messages,0.5079628960791633
CDCgov/data-exchange-csv,CDCgov/data-exchange-dbx,0.5230996567450032
CDCgov/hl7v2-fhir-converter,CDCgov/dibbs-FHIR-Converter,0.686595730650745
CDCgov/PyRenew,CDCgov/pyrenew-flu-light,0.5725053574672164
CDCgov/PyRenew,CDCgov/pyrenew-hew,0.6761843393451493
CDCgov/dibbs-aws,CDCgov/terraform-aws-dibbs-ecr-viewer,0.6296435937264128
CDCgov/forecasttools,CDCgov/forecasttools-py,0.7108509478282514
CDCgov/cfa-gam-rt,CDCgov/cfa-rt-postprocessing,0.5556668831734535
CDCgov/influenza-generation_time-us,CDCgov/covid-generation_time-us,0.5260519149404577
CDCgov/fhir-validator,etalab/transport-validator,0.5547498076049231
CDCgov/NEDSS-NNDSS,CDCgov/NEDSS-NNDSS-Case-Notifications,0.6463166289958951
CDCgov/ixa,CDCgov/ixa-epi-isolation,0.559985309001618
CDCgov/dibbs-azure,CDCgov/terraform-azure-dibbs-ecr-viewer,0.6124791332882147
CDCgov/lib-hl7v2-nist-validator,CDCgov/lib-hl7v2-bumblebee,0.5336698078321233
CDCgov/lib-cloud-proxy,CDCgov/lib-cloud-proxy-go,1.0
CDCgov/cfa-config-validation,CDCgov/cfa-config-management-cli,0.5310697237159528
CDCgov/cfa-config-validation,CDCgov/cfa-config-generator,0.6025252471948892
CDCgov/covid19-forecast-hub,CDCgov/covid19-forecast-hub-archive-fork,0.7337591063358757
CDCgov/terraform-azure-dibbs-ecr-viewer,CDCgov/terraform-aws-dibbs-ecr-viewer,0.7682050497979073
CDCgov/terraform-azure-dibbs-ecr-viewer,CDCgov/terraform-gcp-dibbs-ecr-viewer,0.7573384490022601
CDCgov/terraform-azure-dibbs-ecr-viewer,CDCgov/dibbs-ecr-viewer,0.7505407599184772
CDCgov/terraform-aws-dibbs-ecr-viewer,CDCgov/terraform-gcp-dibbs-ecr-viewer,0.7443062321549955
CDCgov/terraform-aws-dibbs-ecr-viewer,CDCgov/dibbs-ecr-viewer,0.7376255171378494
CDCgov/terraform-gcp-dibbs-ecr-viewer,CDCgov/dibbs-ecr-viewer,0.7271914773804584
CDCgov/covidhub-sandbox,CDCgov/covidhub-reports,0.5155761863441535
CDCgov/covidhub-sandbox,usagov/Sandbox,0.6711539197403131
CDCgov/dibbs-ecr-viewer,CDCgov/dibbs-ecr-refiner,0.5797357032895853
CDCgov/irma-core,CDCgov/irma,0.7366780964817342
usagov/Federal-Agency-Directory-API-Documentation,usagov/Federal-Mobile-Product-API-Documentation,0.5400211208898844
usagov/usagov.github.io,etalab/.github,0.5130006926294385
usagov/usa.gov,usagov/1.USA.gov-Data,0.9004815265031125
usagov/usa.gov,usagov/1.usa.gov,1.0
usagov/usa.gov,usagov/beta.usa.gov-static-form,0.5921671843705555
usagov/1.USA.gov-Data,usagov/1.usa.gov,0.9004815265031125
usagov/1.USA.gov-Data,usagov/beta.usa.gov-static-form,0.5332356101270478
usagov/vote-gov-static,usagov/beta.usa.gov-static-form,0.5114903187705621
usagov/vote-gov-static,usagov/vote-gov-nvrf-prototype,0.5113048957516054
usagov/vote-gov-static,usagov/vote-gov,0.7810770383618175
usagov/vote-gov-static,usagov/vote-gov-tf,0.5860340247821979
usagov/vote-gov-static,usagov/vote-gov-pdf-tool,0.5421721290645962
usagov/vote-gov-static,usagov/vote-gov-nvrf-app,0.5667718606105707
usagov/vote-gov-static,usagov/vote-gov-drupal,0.610081339856068
usagov/1.usa.gov,usagov/beta.usa.gov-static-form,0.5921671843705555
usagov/vote-gov-nvrf-prototype,usagov/vote-gov,0.6546151924066088
usagov/vote-gov-nvrf-prototype,usagov/vote-gov-nvrf-app,0.804891678378548
usagov/vote-gov-nvrf-prototype,usagov/vote-gov-drupal,0.5113048957516054
usagov/vote-gov,usagov/vote-gov-tf,0.7502896590217392
usagov/vote-gov,usagov/vote-gov-pdf-tool,0.6941340001515273
usagov/vote-gov,usagov/vote-gov-nvrf-app,0.7256286291545362
usagov/vote-gov,usagov/vote-gov-drupal,0.7810770383618175
usagov/vote-gov-tf,usagov/vote-gov-pdf-tool,0.5208015622890851
usagov/vote-gov-tf,usagov/vote-gov-nvrf-app,0.5444316567447689
usagov/vote-gov-tf,usagov/vote-gov-drupal,0.5860340247821979
usagov/vote-gov-pdf-tool,usagov/vote-gov-nvrf-app,0.5036835029795073
usagov/vote-gov-pdf-tool,usagov/vote-gov-drupal,0.5421721290645962
usagov/voice-alexa,usagov/voice-drupal,0.5004380961277712
usagov/vote-gov-nvrf-app,usagov/vote-gov-drupal,0.5667718606105707
usagov/voice-cms,usagov/voice-drupal,0.5004380961277712
usagov/usagov-logshipper,usagov/cg-logshipper,0.633599216858078
eellak/opengov,eellak/gpchild-ellak-opengov,0.7216918673713576
eellak/wp-maellak-theme,eellak/wp-gpchild-ellak-theme,0.5958737611463725
eellak/commit-timeline,etalab/covid19-timeline,0.5777522955251836
eellak/wp-newsbar-plugin,eellak/wp-fundraising-plugin,0.5635804414149757
eellak/wp-gpchild-ellak-theme,eellak/gpchild-ellak,0.6452913989618778
eellak/wp-gpchild-ellak-theme,eellak/gpchild-ellak-theme-smartcities,0.6503735150430292
eellak/wp-gpchild-ellak-theme,eellak/gpchild-ellak-eellak,0.6053138897999384
eellak/ansible,eellak/ansible.openvpn,0.6800993794735471
eellak/ansible,eellak/ansible-laptops,0.6800993794735471
eellak/gpchild-ellak,eellak/gpchild-ellak-mycontent,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-CC,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-obs,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-odi,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-opendata,0.7071525805823726
eellak/gpchild-ellak,eellak/gpchild-ellak-opengov,0.7071525805823726
eellak/gpchild-ellak,eellak/gpchild-ellak-openhardware,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-theme-smartcities,0.5969783260610335
eellak/gpchild-ellak,eellak/gpchild-ellak-openstandards,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-privacy,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-opensource,0.7071525805823726
eellak/gpchild-ellak,eellak/gpchild-ellak-oer,0.7071525805823726
eellak/gpchild-ellak,eellak/gpchild-ellak-advisory,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-gfoss,0.7071525805823726
eellak/gpchild-ellak,eellak/gpchild-ellak-main,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-opb,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-public-fiscal,0.5993517560861962
eellak/gpchild-ellak,eellak/gpchild-ellak-openwifi,0.6871799418514403
eellak/gpchild-ellak,eellak/gpchild-ellak-eellak,0.9380473546892864
eellak/gpchild-ellak-mycontent,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-CC,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-obs,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-odi,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-opendata,eellak/gpchild-ellak-opengov,0.5000647722243089
eellak/gpchild-ellak-opendata,eellak/gpchild-ellak-opensource,0.5000647722243089
eellak/gpchild-ellak-opendata,eellak/gpchild-ellak-oer,0.5000647722243089
eellak/gpchild-ellak-opendata,eellak/opendata-around-the-world,0.5012360915903593
eellak/gpchild-ellak-opendata,eellak/gpchild-ellak-gfoss,0.5000647722243089
eellak/gpchild-ellak-opendata,eellak/gpchild-ellak-eellak,0.663342607576997
eellak/gpchild-ellak-opengov,eellak/gpchild-ellak-opensource,0.5000647722243089
eellak/gpchild-ellak-opengov,eellak/gpchild-ellak-oer,0.5000647722243089
eellak/gpchild-ellak-opengov,eellak/gpchild-ellak-gfoss,0.5000647722243089
eellak/gpchild-ellak-opengov,eellak/gpchild-ellak-eellak,0.663342607576997
eellak/gpchild-ellak-openhardware,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-theme-smartcities,eellak/gpchild-ellak-eellak,0.5599939395683907
eellak/gpchild-ellak-openstandards,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-privacy,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-opensource,eellak/gpchild-ellak-oer,0.5000647722243089
eellak/gpchild-ellak-opensource,eellak/gpchild-ellak-gfoss,0.5000647722243089
eellak/gpchild-ellak-opensource,eellak/gpchild-ellak-eellak,0.663342607576997
eellak/gpchild-ellak-oer,eellak/edulabs-oer,0.5012360915903593
eellak/gpchild-ellak-oer,eellak/gpchild-ellak-gfoss,0.5000647722243089
eellak/gpchild-ellak-oer,eellak/gpchild-ellak-eellak,0.663342607576997
eellak/epinoo-platform,eellak/fossbot-platform,0.5034266456066845
eellak/Greek-Street-Names-Directory,eellak/greek-placenames-directory,0.5022638220815415
eellak/panoptis2016,eellak/panoptis2016-mobile,0.7286749973236031
eellak/ellak-theme-rocked,eellak/ellak-theme-parallax-one,0.5119810917354912
eellak/clio,eellak/gsoc2018-clio,0.7809766555965709
eellak/openedu-quest,eellak/openedu,0.6945292225836329
eellak/gpchild-ellak-advisory,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-gfoss,eellak/gpchild-ellak-eellak,0.663342607576997
eellak/gpchild-ellak-main,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-opb,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/gpchild-ellak-public-fiscal,eellak/gpchild-ellak-eellak,0.5622203293250347
eellak/gpchild-ellak-openwifi,eellak/gpchild-ellak-eellak,0.6446073266492811
eellak/mw-cpsv-spawn-extension,eellak/mw-cpsv-spawn-vue-webapp,0.6644883947425047
eellak/gsoc2018-3gm,eellak/gsoc2019-3gm,0.625439755737898
